"reporter_desc","Year","variable","value","Source"
"France",2024,"Average_Price",6.20459439033442,"Tinned Exports"
"Germany",2008,"Average_Price",5.02090661385181,"Tinned Exports"
"Germany",2009,"Average_Price",4.14448490055549,"Tinned Exports"
"Germany",2010,"Average_Price",3.64277942843008,"Tinned Exports"
"Germany",2011,"Average_Price",4.09248427612401,"Tinned Exports"
"Germany",2012,"Average_Price",4.89271357563281,"Tinned Exports"
"Germany",2013,"Average_Price",5.72339364726148,"Tinned Exports"
"Germany",2014,"Average_Price",5.44994699939839,"Tinned Exports"
"Germany",2015,"Average_Price",4.12638338325084,"Tinned Exports"
"Germany",2016,"Average_Price",3.9719172276527,"Tinned Exports"
"Germany",2017,"Average_Price",4.39173184179353,"Tinned Exports"
"Germany",2018,"Average_Price",5.02956637395535,"Tinned Exports"
"Germany",2019,"Average_Price",4.63238351466992,"Tinned Exports"
"Germany",2020,"Average_Price",4.55054728675466,"Tinned Exports"
"Germany",2021,"Average_Price",4.50040022206197,"Tinned Exports"
"Germany",2022,"Average_Price",4.46670342685008,"Tinned Exports"
"Germany",2023,"Average_Price",5.08779939492449,"Tinned Exports"
"Germany",2024,"Average_Price",5.16069472177551,"Tinned Exports"
"Germany",2025,"Average_Price",5.11780302228802,"Tinned Exports"
"Ghana",2010,"Average_Price",4.06675825600734,"Tinned Exports"
"Ghana",2011,"Average_Price",4.62279795275315,"Tinned Exports"
"Ghana",2012,"Average_Price",4.97940092786765,"Tinned Exports"
"Ghana",2013,"Average_Price",6.41808191187521,"Tinned Exports"
"Ghana",2014,"Average_Price",6.25564847286781,"Tinned Exports"
"Ghana",2015,"Average_Price",3.13417685011044,"Tinned Exports"
"Ghana",2016,"Average_Price",4.89449004830729,"Tinned Exports"
"Ghana",2017,"Average_Price",4.97228047304387,"Tinned Exports"
"Ghana",2018,"Average_Price",5.35765747404755,"Tinned Exports"
"Ghana",2019,"Average_Price",4.90264624943915,"Tinned Exports"
"Ghana",2020,"Average_Price",4.65439463551005,"Tinned Exports"
"Ghana",2021,"Average_Price",4.91372451924686,"Tinned Exports"
"Ghana",2022,"Average_Price",5.32943469893274,"Tinned Exports"
"Ghana",2023,"Average_Price",5.39531173233453,"Tinned Exports"
"Greece",2025,"Average_Price",9.50632708229338,"Tinned Exports"
"Guatemala",2010,"Average_Price",2.00475203306617,"Tinned Exports"
"Guatemala",2011,"Average_Price",2.21855653443395,"Tinned Exports"
"Guatemala",2012,"Average_Price",6.71782598267022,"Tinned Exports"
"Guatemala",2017,"Average_Price",5.68617662490538,"Tinned Exports"
"Guatemala",2019,"Average_Price",5.270727142689,"Tinned Exports"
"Guatemala",2020,"Average_Price",5.3252875938025,"Tinned Exports"
"Guatemala",2021,"Average_Price",5.35128303815804,"Tinned Exports"
"Guatemala",2022,"Average_Price",5.53890574149685,"Tinned Exports"
"Guatemala",2023,"Average_Price",5.8104258467342,"Tinned Exports"
"Guatemala",2024,"Average_Price",5.81408256373949,"Tinned Exports"
"Guatemala",2025,"Average_Price",6.06636927638819,"Tinned Exports"
"Hungary",2025,"Average_Price",1.33088410045154,"Tinned Exports"
"India",2025,"Average_Price",3.55678491403286,"Tinned Exports"
"Indonesia",2012,"Average_Price",5.18108813014925,"Tinned Exports"
"Indonesia",2013,"Average_Price",0.896757816045986,"Tinned Exports"
"Indonesia",2014,"Average_Price",4.42000675828551,"Tinned Exports"
"Indonesia",2015,"Average_Price",4.50974746285594,"Tinned Exports"
"Indonesia",2016,"Average_Price",4.63494681311178,"Tinned Exports"
"Indonesia",2017,"Average_Price",4.67161327720989,"Tinned Exports"
"Indonesia",2018,"Average_Price",4.70961282300896,"Tinned Exports"
"Indonesia",2019,"Average_Price",4.29977895151801,"Tinned Exports"
"Indonesia",2020,"Average_Price",4.14004266278652,"Tinned Exports"
"Indonesia",2021,"Average_Price",4.23861441025129,"Tinned Exports"
"Indonesia",2022,"Average_Price",4.61979862250451,"Tinned Exports"
"Indonesia",2023,"Average_Price",4.80607766536565,"Tinned Exports"
"Indonesia",2024,"Average_Price",4.46532697202364,"Tinned Exports"
"Italy",2000,"Average_Price",3.7102565779002,"Tinned Exports"
"Italy",2001,"Average_Price",4.10429497509938,"Tinned Exports"
"Italy",2002,"Average_Price",4.29712267374684,"Tinned Exports"
"Italy",2003,"Average_Price",5.04433943934433,"Tinned Exports"
"Italy",2004,"Average_Price",5.15646156170188,"Tinned Exports"
"Italy",2005,"Average_Price",5.28780560180957,"Tinned Exports"
"Italy",2006,"Average_Price",5.8984766428009,"Tinned Exports"
"Italy",2007,"Average_Price",6.84131605880882,"Tinned Exports"
"Italy",2008,"Average_Price",8.16758429821897,"Tinned Exports"
"Italy",2009,"Average_Price",7.7712762852109,"Tinned Exports"
"Italy",2010,"Average_Price",8.85561859120123,"Tinned Exports"
"Italy",2011,"Average_Price",9.28801985002213,"Tinned Exports"
"Italy",2012,"Average_Price",9.90186474460338,"Tinned Exports"
"Italy",2013,"Average_Price",11.5826433230654,"Tinned Exports"
"Italy",2014,"Average_Price",8.05358355068404,"Tinned Exports"
"Italy",2015,"Average_Price",6.87279072132281,"Tinned Exports"
"Italy",2016,"Average_Price",6.9743856515004,"Tinned Exports"
"Italy",2017,"Average_Price",8.07425976421782,"Tinned Exports"
"Italy",2018,"Average_Price",8.37477582409351,"Tinned Exports"
"Italy",2019,"Average_Price",7.67199300351739,"Tinned Exports"
"Italy",2020,"Average_Price",7.46863550254028,"Tinned Exports"
"Italy",2021,"Average_Price",7.53654728443336,"Tinned Exports"
"Italy",2022,"Average_Price",7.62839841555402,"Tinned Exports"
"Italy",2023,"Average_Price",8.77582652776892,"Tinned Exports"
"Italy",2024,"Average_Price",9.37824566409041,"Tinned Exports"
"Italy",2025,"Average_Price",8.43085572973196,"Tinned Exports"
"Kuwait",2017,"Average_Price",5.04670397828859,"Tinned Exports"
"Latvia",2025,"Average_Price",6.96307816584312,"Tinned Exports"
"Luxembourg",2013,"Average_Price",0.0547440124955491,"Tinned Exports"
"Madagascar",2000,"Average_Price",2.10207192034179,"Tinned Exports"
"Madagascar",2001,"Average_Price",2.03719361842793,"Tinned Exports"
"Madagascar",2002,"Average_Price",2.27297035619816,"Tinned Exports"
"Madagascar",2003,"Average_Price",2.11287436558037,"Tinned Exports"
"Madagascar",2004,"Average_Price",2.24043275367081,"Tinned Exports"
"Madagascar",2005,"Average_Price",2.24116588256432,"Tinned Exports"
"Madagascar",2006,"Average_Price",2.57042782916104,"Tinned Exports"
"Madagascar",2007,"Average_Price",3.39823018262606,"Tinned Exports"
"Madagascar",2008,"Average_Price",4.23607183570345,"Tinned Exports"
"Madagascar",2009,"Average_Price",3.76538115469293,"Tinned Exports"
"Madagascar",2010,"Average_Price",3.53336164054601,"Tinned Exports"
"Madagascar",2011,"Average_Price",3.93994559112269,"Tinned Exports"
"Madagascar",2012,"Average_Price",5.13264934714809,"Tinned Exports"
"Madagascar",2013,"Average_Price",5.81359074963711,"Tinned Exports"
"Madagascar",2014,"Average_Price",4.99628341662048,"Tinned Exports"
"Madagascar",2015,"Average_Price",3.66475552582986,"Tinned Exports"
"Madagascar",2016,"Average_Price",3.92407548392176,"Tinned Exports"
"Madagascar",2017,"Average_Price",4.74444292530104,"Tinned Exports"
"Madagascar",2018,"Average_Price",4.75971023461554,"Tinned Exports"
"Madagascar",2019,"Average_Price",4.20827681788755,"Tinned Exports"
"Madagascar",2020,"Average_Price",3.65085599717361,"Tinned Exports"
"Madagascar",2021,"Average_Price",2.09941047259014,"Tinned Exports"
"Madagascar",2022,"Average_Price",1.73363402630519,"Tinned Exports"
"Madagascar",2023,"Average_Price",2.10390211030801,"Tinned Exports"
"Maldives",2018,"Average_Price",4.79499989835006,"Tinned Exports"
"Mauritius",2010,"Average_Price",3.83702459440879,"Tinned Exports"
"Mauritius",2011,"Average_Price",3.92973563390063,"Tinned Exports"
"Mauritius",2012,"Average_Price",5.14503654951522,"Tinned Exports"
"Mauritius",2013,"Average_Price",5.22401319147468,"Tinned Exports"
"Mauritius",2014,"Average_Price",4.53203650402722,"Tinned Exports"
"Mauritius",2015,"Average_Price",4.0199561491777,"Tinned Exports"
"Mauritius",2016,"Average_Price",4.20123805375358,"Tinned Exports"
"Mauritius",2017,"Average_Price",4.75791394122978,"Tinned Exports"
"Mauritius",2018,"Average_Price",4.48974452821263,"Tinned Exports"
"Mauritius",2019,"Average_Price",4.18662027713992,"Tinned Exports"
"Mauritius",2020,"Average_Price",4.19874342187991,"Tinned Exports"
"Mauritius",2021,"Average_Price",3.97201862246531,"Tinned Exports"
"Mauritius",2022,"Average_Price",4.5808959413072,"Tinned Exports"
"Mauritius",2023,"Average_Price",5.09181008140778,"Tinned Exports"
"Mauritius",2024,"Average_Price",5.41161128359285,"Tinned Exports"
"Mauritius",2025,"Average_Price",7.15733082492267,"Tinned Exports"
"Mexico",2012,"Average_Price",3.8569885148272,"Tinned Exports"
"Mexico",2013,"Average_Price",4.54902841890816,"Tinned Exports"
"Mexico",2014,"Average_Price",4.11830796872718,"Tinned Exports"
"Mexico",2016,"Average_Price",3.43129031663358,"Tinned Exports"
"Mexico",2017,"Average_Price",3.72548593646294,"Tinned Exports"
"Mexico",2018,"Average_Price",3.93063246757625,"Tinned Exports"
"Mexico",2019,"Average_Price",3.82286205741003,"Tinned Exports"
"Mexico",2020,"Average_Price",3.29534132267805,"Tinned Exports"
"Mexico",2021,"Average_Price",3.40576111157413,"Tinned Exports"
"Mexico",2022,"Average_Price",3.98049077479185,"Tinned Exports"
"Mexico",2023,"Average_Price",4.75914790997222,"Tinned Exports"
"Mexico",2024,"Average_Price",5.02631874746599,"Tinned Exports"
"Mexico",2025,"Average_Price",4.97889245136187,"Tinned Exports"
"Minnows",2000,"Average_Price",2.90454635926969,"Tinned Exports"
"Minnows",2001,"Average_Price",2.89963750135069,"Tinned Exports"
"Minnows",2002,"Average_Price",3.93513921415367,"Tinned Exports"
"Minnows",2003,"Average_Price",3.59520112731978,"Tinned Exports"
"Minnows",2004,"Average_Price",2.41826321375683,"Tinned Exports"
"Minnows",2005,"Average_Price",3.76574324450634,"Tinned Exports"
"Minnows",2006,"Average_Price",4.23062380421767,"Tinned Exports"
"Minnows",2007,"Average_Price",4.77965549021221,"Tinned Exports"
"Minnows",2008,"Average_Price",5.55410910930161,"Tinned Exports"
"Minnows",2009,"Average_Price",5.46898744086877,"Tinned Exports"
"Minnows",2010,"Average_Price",6.24974424968761,"Tinned Exports"
"Minnows",2011,"Average_Price",6.46419210575616,"Tinned Exports"
"Minnows",2012,"Average_Price",7.57461400726972,"Tinned Exports"
"Minnows",2013,"Average_Price",8.79828072989207,"Tinned Exports"
"Minnows",2014,"Average_Price",7.2703875264461,"Tinned Exports"
"Minnows",2015,"Average_Price",5.93947640076342,"Tinned Exports"
"Minnows",2016,"Average_Price",5.63916335372383,"Tinned Exports"
"Minnows",2017,"Average_Price",5.78331122595568,"Tinned Exports"
"Minnows",2018,"Average_Price",6.02183831035632,"Tinned Exports"
"Minnows",2019,"Average_Price",6.3692328797819,"Tinned Exports"
"Minnows",2020,"Average_Price",5.62804642767295,"Tinned Exports"
"Minnows",2021,"Average_Price",5.69207441138297,"Tinned Exports"
"Minnows",2022,"Average_Price",6.13852330150674,"Tinned Exports"
"Minnows",2023,"Average_Price",6.15230841007943,"Tinned Exports"
"Minnows",2024,"Average_Price",6.5854427579768,"Tinned Exports"
"Minnows",2025,"Average_Price",7.58519691947504,"Tinned Exports"
"Missing Exports",2000,"Average_Price",2.60092921589572,"Tinned Exports"
"Missing Exports",2001,"Average_Price",2.82184009472383,"Tinned Exports"
"Missing Exports",2002,"Average_Price",2.35172988002054,"Tinned Exports"
"Missing Exports",2003,"Average_Price",0.465296938183626,"Tinned Exports"
"Missing Exports",2004,"Average_Price",NA,"Tinned Exports"
"Missing Exports",2005,"Average_Price",0.971380364590733,"Tinned Exports"
"Missing Exports",2006,"Average_Price",1.68463049952621,"Tinned Exports"
"Missing Exports",2007,"Average_Price",1.42435161438995,"Tinned Exports"
"Missing Exports",2008,"Average_Price",3.67364846814306,"Tinned Exports"
"Missing Exports",2009,"Average_Price",4.27988107134754,"Tinned Exports"
"Missing Exports",2010,"Average_Price",5.62725217238368,"Tinned Exports"
"Missing Exports",2011,"Average_Price",14.9247096180706,"Tinned Exports"
"Missing Exports",2015,"Average_Price",NA,"Tinned Exports"
"Missing Exports",2016,"Average_Price",NA,"Tinned Exports"
"Missing Exports",2019,"Average_Price",NA,"Tinned Exports"
"Missing Exports",2020,"Average_Price",NA,"Tinned Exports"
"Missing Exports",2021,"Average_Price",NA,"Tinned Exports"
"Missing Exports",2022,"Average_Price",7.58627496930726,"Tinned Exports"
"Missing Exports",2023,"Average_Price",7.26614751938898,"Tinned Exports"
"Missing Exports",2025,"Average_Price",5.1636628203094,"Tinned Exports"
"Netherlands",2010,"Average_Price",6.95385091537108,"Tinned Exports"
"Netherlands",2011,"Average_Price",4.89488665019523,"Tinned Exports"
"Netherlands",2012,"Average_Price",5.60397943476811,"Tinned Exports"
"Netherlands",2013,"Average_Price",6.59457242737146,"Tinned Exports"
"Netherlands",2014,"Average_Price",5.8275273221829,"Tinned Exports"
"Netherlands",2015,"Average_Price",4.77887810537654,"Tinned Exports"
"Netherlands",2016,"Average_Price",4.89961852065868,"Tinned Exports"
"Netherlands",2017,"Average_Price",5.04511666137839,"Tinned Exports"
"Netherlands",2018,"Average_Price",5.49394506835235,"Tinned Exports"
"Netherlands",2019,"Average_Price",5.46149927838748,"Tinned Exports"
"Netherlands",2020,"Average_Price",5.91526165736893,"Tinned Exports"
"Netherlands",2021,"Average_Price",5.94921829669813,"Tinned Exports"
"Netherlands",2022,"Average_Price",5.41434617734441,"Tinned Exports"
"Netherlands",2023,"Average_Price",5.79655375795196,"Tinned Exports"
"Netherlands",2024,"Average_Price",6.01997301569147,"Tinned Exports"
"Netherlands",2025,"Average_Price",5.97548511678456,"Tinned Exports"
"Oman",2015,"Average_Price",2.66239896213358,"Tinned Exports"
"Oman",2016,"Average_Price",2.66703358311272,"Tinned Exports"
"Oman",2018,"Average_Price",6.25491167208385,"Tinned Exports"
"Oman",2022,"Average_Price",4.88834702523199,"Tinned Exports"
"Peru",2010,"Average_Price",4.01000820035952,"Tinned Exports"
"Peru",2011,"Average_Price",4.69686281635344,"Tinned Exports"
"Peru",2013,"Average_Price",5.80343854760538,"Tinned Exports"
"Peru",2014,"Average_Price",5.04430314365858,"Tinned Exports"
"Peru",2015,"Average_Price",4.059050815186,"Tinned Exports"
"Peru",2016,"Average_Price",3.82172358340434,"Tinned Exports"
"Peru",2017,"Average_Price",4.74762014303834,"Tinned Exports"
"Peru",2018,"Average_Price",5.11851538367903,"Tinned Exports"
"Peru",2019,"Average_Price",4.47537920207916,"Tinned Exports"
"Peru",2020,"Average_Price",4.42205299768642,"Tinned Exports"
"Peru",2024,"Average_Price",4.78324305055869,"Tinned Exports"
"Peru",2025,"Average_Price",4.74742423074946,"Tinned Exports"
"Philippines",2010,"Average_Price",3.00821220067694,"Tinned Exports"
"Philippines",2011,"Average_Price",4.04171035751319,"Tinned Exports"
"Philippines",2012,"Average_Price",7.85858687088088,"Tinned Exports"
"Philippines",2013,"Average_Price",26.5718740374583,"Tinned Exports"
"Philippines",2014,"Average_Price",4.32627098286692,"Tinned Exports"
"Philippines",2015,"Average_Price",3.05525828509848,"Tinned Exports"
"Philippines",2016,"Average_Price",2.48922036638205,"Tinned Exports"
"Philippines",2017,"Average_Price",1.68409958224657,"Tinned Exports"
"Philippines",2018,"Average_Price",2.49544736857718,"Tinned Exports"
"Philippines",2019,"Average_Price",4.09065024661484,"Tinned Exports"
"Philippines",2020,"Average_Price",3.88951108064451,"Tinned Exports"
"Philippines",2021,"Average_Price",4.15769196753469,"Tinned Exports"
"Philippines",2022,"Average_Price",4.38866330406818,"Tinned Exports"
"Philippines",2023,"Average_Price",4.63743962187443,"Tinned Exports"
"Philippines",2024,"Average_Price",3.76448993515948,"Tinned Exports"
"Philippines",2025,"Average_Price",3.65667116245947,"Tinned Exports"
"Portugal",2010,"Average_Price",6.30889451087631,"Tinned Exports"
"Portugal",2011,"Average_Price",5.98339422309211,"Tinned Exports"
"Portugal",2012,"Average_Price",6.87040083969541,"Tinned Exports"
"Portugal",2013,"Average_Price",7.49415366625842,"Tinned Exports"
"Portugal",2014,"Average_Price",5.98253550836238,"Tinned Exports"
"Portugal",2015,"Average_Price",5.64732387338876,"Tinned Exports"
"Portugal",2016,"Average_Price",5.31404612165271,"Tinned Exports"
"Portugal",2017,"Average_Price",6.17658116655601,"Tinned Exports"
"Portugal",2018,"Average_Price",7.65638195083872,"Tinned Exports"
"Portugal",2019,"Average_Price",6.6846734318422,"Tinned Exports"
"Portugal",2020,"Average_Price",5.94006335188762,"Tinned Exports"
"Portugal",2021,"Average_Price",5.50076253032072,"Tinned Exports"
"Portugal",2022,"Average_Price",5.60511064212472,"Tinned Exports"
"Portugal",2023,"Average_Price",6.03923190430521,"Tinned Exports"
"Portugal",2024,"Average_Price",5.63805905501077,"Tinned Exports"
"Portugal",2025,"Average_Price",6.26546383905604,"Tinned Exports"
"Rep. of Korea",2015,"Average_Price",6.93439188866555,"Tinned Exports"
"Rep. of Korea",2016,"Average_Price",5.94479518387827,"Tinned Exports"
"Rep. of Korea",2017,"Average_Price",6.05625414120553,"Tinned Exports"
"Rep. of Korea",2018,"Average_Price",5.96462773966702,"Tinned Exports"
"Rep. of Korea",2019,"Average_Price",5.88645942404049,"Tinned Exports"
"Rep. of Korea",2020,"Average_Price",5.87527497012973,"Tinned Exports"
"Rep. of Korea",2021,"Average_Price",5.90238995525364,"Tinned Exports"
"Rep. of Korea",2022,"Average_Price",6.55625664953098,"Tinned Exports"
"Rep. of Korea",2023,"Average_Price",7.09041723567591,"Tinned Exports"
"Rep. of Korea",2024,"Average_Price",6.96991019403806,"Tinned Exports"
"Senegal",2013,"Average_Price",4.37575278344506,"Tinned Exports"
"Senegal",2014,"Average_Price",4.50358148680183,"Tinned Exports"
"Senegal",2015,"Average_Price",3.30414622040061,"Tinned Exports"
"Senegal",2017,"Average_Price",5.81608658025599,"Tinned Exports"
"Senegal",2018,"Average_Price",6.37582344754334,"Tinned Exports"
"Senegal",2019,"Average_Price",5.93218705808977,"Tinned Exports"
"Senegal",2020,"Average_Price",5.03570466929061,"Tinned Exports"
"Senegal",2022,"Average_Price",5.44384919708528,"Tinned Exports"
"Seychelles",2003,"Average_Price",15.894818489074,"Tinned Exports"
"Seychelles",2004,"Average_Price",13.704293233949,"Tinned Exports"
"Seychelles",2005,"Average_Price",14.8521190089048,"Tinned Exports"
"Seychelles",2006,"Average_Price",22.6962858004389,"Tinned Exports"
"Seychelles",2007,"Average_Price",16.4968133450501,"Tinned Exports"
"Seychelles",2008,"Average_Price",22.5340083489133,"Tinned Exports"
"Seychelles",2009,"Average_Price",2.8817787196364,"Tinned Exports"
"Seychelles",2010,"Average_Price",20.5218901673027,"Tinned Exports"
"Seychelles",2011,"Average_Price",14.3977357212319,"Tinned Exports"
"Seychelles",2012,"Average_Price",7.65968601478229,"Tinned Exports"
"Seychelles",2013,"Average_Price",22.546750127152,"Tinned Exports"
"Seychelles",2014,"Average_Price",29.4545802033572,"Tinned Exports"
"Seychelles",2015,"Average_Price",5.289251571729,"Tinned Exports"
"Seychelles",2016,"Average_Price",6.78640295976218,"Tinned Exports"
"Seychelles",2017,"Average_Price",7.37350150385248,"Tinned Exports"
"Seychelles",2018,"Average_Price",7.73320883018168,"Tinned Exports"
"Seychelles",2019,"Average_Price",6.47656299996754,"Tinned Exports"
"Seychelles",2020,"Average_Price",5.03919074524503,"Tinned Exports"
"Seychelles",2021,"Average_Price",5.63775024970397,"Tinned Exports"
"Seychelles",2022,"Average_Price",5.67282763980032,"Tinned Exports"
"South Africa",2025,"Average_Price",2.06561749468043,"Tinned Exports"
"Spain",2002,"Average_Price",3.52844169875579,"Tinned Exports"
"Spain",2003,"Average_Price",3.88112657776038,"Tinned Exports"
"Spain",2004,"Average_Price",4.25455500950683,"Tinned Exports"
"Spain",2005,"Average_Price",4.26043479887367,"Tinned Exports"
"Spain",2006,"Average_Price",4.61566521893299,"Tinned Exports"
"Spain",2007,"Average_Price",5.12282369322272,"Tinned Exports"
"Spain",2008,"Average_Price",6.24956318667161,"Tinned Exports"
"Spain",2009,"Average_Price",5.69216831610219,"Tinned Exports"
"Spain",2010,"Average_Price",5.37050790793294,"Tinned Exports"
"Spain",2011,"Average_Price",6.30346974693167,"Tinned Exports"
"Spain",2012,"Average_Price",6.70622360920658,"Tinned Exports"
"Spain",2013,"Average_Price",7.24624551478752,"Tinned Exports"
"Spain",2014,"Average_Price",7.02539558310446,"Tinned Exports"
"Spain",2015,"Average_Price",5.38690210525979,"Tinned Exports"
"Spain",2016,"Average_Price",5.37097239554025,"Tinned Exports"
"Spain",2017,"Average_Price",6.07521097039071,"Tinned Exports"
"Spain",2018,"Average_Price",6.40393071014476,"Tinned Exports"
"Spain",2019,"Average_Price",6.12760283360966,"Tinned Exports"
"Spain",2020,"Average_Price",6.25405229326235,"Tinned Exports"
"Spain",2021,"Average_Price",6.56145194324796,"Tinned Exports"
"Spain",2022,"Average_Price",6.69789915930285,"Tinned Exports"
"Spain",2023,"Average_Price",7.60777831992193,"Tinned Exports"
"Spain",2024,"Average_Price",7.72865516256585,"Tinned Exports"
"Spain",2025,"Average_Price",7.82811152795972,"Tinned Exports"
"Thailand",2010,"Average_Price",3.19216827820311,"Tinned Exports"
"Thailand",2011,"Average_Price",3.98738771519378,"Tinned Exports"
"Thailand",2012,"Average_Price",4.77839666851669,"Tinned Exports"
"Thailand",2013,"Average_Price",4.81150770656361,"Tinned Exports"
"Thailand",2014,"Average_Price",3.99375493074622,"Tinned Exports"
"Thailand",2015,"Average_Price",3.55591482405245,"Tinned Exports"
"Thailand",2016,"Average_Price",3.55572952926905,"Tinned Exports"
"Thailand",2017,"Average_Price",4.24806758766134,"Tinned Exports"
"Thailand",2018,"Average_Price",4.4216454386134,"Tinned Exports"
"Thailand",2019,"Average_Price",4.46618971819755,"Tinned Exports"
"Thailand",2020,"Average_Price",4.07342311182883,"Tinned Exports"
"Thailand",2021,"Average_Price",4.07156151163373,"Tinned Exports"
"Thailand",2022,"Average_Price",4.44592531829978,"Tinned Exports"
"Thailand",2023,"Average_Price",4.69696337134396,"Tinned Exports"
"Thailand",2024,"Average_Price",4.31192697884928,"Tinned Exports"
"Thailand",2025,"Average_Price",4.22517224227706,"Tinned Exports"
"Tunisia",2021,"Average_Price",5.51210671583571,"Tinned Exports"
"Tunisia",2022,"Average_Price",5.35802210292674,"Tinned Exports"
"Türkiye",2025,"Average_Price",4.89738228263409,"Tinned Exports"
"USA",2022,"Average_Price",5.50450392779411,"Tinned Exports"
"USA",2023,"Average_Price",5.67862491794062,"Tinned Exports"
"USA",2024,"Average_Price",6.2386372060078,"Tinned Exports"
"USA",2025,"Average_Price",6.352749638865,"Tinned Exports"
"United Arab Emirates",2017,"Average_Price",3.16610490181084,"Tinned Exports"
"United Arab Emirates",2018,"Average_Price",3.95340541076293,"Tinned Exports"
"United Arab Emirates",2019,"Average_Price",3.71306518308665,"Tinned Exports"
"United Kingdom",2010,"Average_Price",3.9466078473378,"Tinned Exports"
"United Kingdom",2011,"Average_Price",6.32694129178224,"Tinned Exports"
"United Kingdom",2012,"Average_Price",5.75871902516654,"Tinned Exports"
"United Kingdom",2013,"Average_Price",6.42480932713283,"Tinned Exports"
"United Kingdom",2014,"Average_Price",6.71155641351491,"Tinned Exports"
"United Kingdom",2015,"Average_Price",5.78206734080824,"Tinned Exports"
"United Kingdom",2016,"Average_Price",5.60129233123903,"Tinned Exports"
"United Kingdom",2017,"Average_Price",5.82482555086493,"Tinned Exports"
"United Kingdom",2018,"Average_Price",4.01994909263749,"Tinned Exports"
"United Kingdom",2019,"Average_Price",6.59480103143573,"Tinned Exports"
"United Kingdom",2020,"Average_Price",5.89546344515232,"Tinned Exports"
"Viet Nam",2015,"Average_Price",4.50974746293061,"Tinned Exports"
"Viet Nam",2016,"Average_Price",4.63494681319637,"Tinned Exports"
"Viet Nam",2017,"Average_Price",5.50018415046908,"Tinned Exports"
"Viet Nam",2018,"Average_Price",5.70959750122696,"Tinned Exports"
"Viet Nam",2019,"Average_Price",4.91875378543103,"Tinned Exports"
"Viet Nam",2020,"Average_Price",4.48639407319888,"Tinned Exports"
"Viet Nam",2021,"Average_Price",5.0318516819973,"Tinned Exports"
"Viet Nam",2022,"Average_Price",4.88834702329057,"Tinned Exports"
"Viet Nam",2023,"Average_Price",6.01758380562787,"Tinned Exports"
