"reporter_desc","Year","variable","value","Source"
"Myanmar",2015,"Total_Net_Wgt",4424822.3,"Raw Exports"
"Myanmar",2016,"Total_Net_Wgt",3104064.79,"Raw Exports"
"Myanmar",2017,"Total_Net_Wgt",13947945.1,"Raw Exports"
"Myanmar",2018,"Total_Net_Wgt",13678721.8,"Raw Exports"
"Myanmar",2019,"Total_Net_Wgt",9553479.51,"Raw Exports"
"Myanmar",2020,"Total_Net_Wgt",4987671,"Raw Exports"
"Myanmar",2021,"Total_Net_Wgt",6419101,"Raw Exports"
"Myanmar",2022,"Total_Net_Wgt",12011508.2,"Raw Exports"
"Myanmar",2023,"Total_Net_Wgt",21275933,"Raw Exports"
"Myanmar",2024,"Total_Net_Wgt",5062330,"Raw Exports"
"Namibia",2020,"Total_Net_Wgt",1966225.9,"Raw Exports"
"Namibia",2021,"Total_Net_Wgt",2137858.56,"Raw Exports"
"Namibia",2022,"Total_Net_Wgt",1967406.7,"Raw Exports"
"Netherlands",2012,"Total_Net_Wgt",2077777.58,"Raw Exports"
"Netherlands",2013,"Total_Net_Wgt",3390551.702,"Raw Exports"
"Netherlands",2014,"Total_Net_Wgt",4625004.322,"Raw Exports"
"Netherlands",2015,"Total_Net_Wgt",3067279.384,"Raw Exports"
"Netherlands",2016,"Total_Net_Wgt",5183721.723,"Raw Exports"
"Netherlands",2017,"Total_Net_Wgt",8215537.303,"Raw Exports"
"Netherlands",2018,"Total_Net_Wgt",4455384.915,"Raw Exports"
"Netherlands",2019,"Total_Net_Wgt",2668765.005,"Raw Exports"
"Netherlands",2020,"Total_Net_Wgt",2405783.752,"Raw Exports"
"Netherlands",2021,"Total_Net_Wgt",2745082.15,"Raw Exports"
"Netherlands",2022,"Total_Net_Wgt",3379327.876,"Raw Exports"
"Netherlands",2023,"Total_Net_Wgt",3199819.682,"Raw Exports"
"Netherlands",2024,"Total_Net_Wgt",3346351.924,"Raw Exports"
"Netherlands",2025,"Total_Net_Wgt",2584985.338,"Raw Exports"
"New Zealand",2010,"Total_Net_Wgt",13278213,"Raw Exports"
"New Zealand",2011,"Total_Net_Wgt",18773151,"Raw Exports"
"New Zealand",2012,"Total_Net_Wgt",17476352,"Raw Exports"
"New Zealand",2013,"Total_Net_Wgt",19315977,"Raw Exports"
"New Zealand",2014,"Total_Net_Wgt",18740484,"Raw Exports"
"New Zealand",2015,"Total_Net_Wgt",19591041,"Raw Exports"
"New Zealand",2016,"Total_Net_Wgt",9158864,"Raw Exports"
"New Zealand",2017,"Total_Net_Wgt",8985679,"Raw Exports"
"New Zealand",2018,"Total_Net_Wgt",8183010,"Raw Exports"
"New Zealand",2019,"Total_Net_Wgt",10337442,"Raw Exports"
"New Zealand",2020,"Total_Net_Wgt",11259095,"Raw Exports"
"New Zealand",2021,"Total_Net_Wgt",9349993,"Raw Exports"
"New Zealand",2022,"Total_Net_Wgt",4764546,"Raw Exports"
"New Zealand",2023,"Total_Net_Wgt",2134262,"Raw Exports"
"New Zealand",2024,"Total_Net_Wgt",2937499,"Raw Exports"
"New Zealand",2025,"Total_Net_Wgt",1968786,"Raw Exports"
"Nicaragua",2019,"Total_Net_Wgt",11972400.578,"Raw Exports"
"Nicaragua",2020,"Total_Net_Wgt",18056403.62,"Raw Exports"
"Nicaragua",2021,"Total_Net_Wgt",14232708.82,"Raw Exports"
"Nicaragua",2022,"Total_Net_Wgt",20274344.12,"Raw Exports"
"Nicaragua",2023,"Total_Net_Wgt",20929426.71,"Raw Exports"
"Oman",2015,"Total_Net_Wgt",14019271,"Raw Exports"
"Oman",2016,"Total_Net_Wgt",2538423,"Raw Exports"
"Oman",2018,"Total_Net_Wgt",18054093,"Raw Exports"
"Oman",2022,"Total_Net_Wgt",2184895.784,"Raw Exports"
"Oman",2023,"Total_Net_Wgt",3261405.835,"Raw Exports"
"Other Asia, nes",2000,"Total_Net_Wgt",3545660,"Raw Exports"
"Other Asia, nes",2001,"Total_Net_Wgt",10382036,"Raw Exports"
"Other Asia, nes",2002,"Total_Net_Wgt",15677723,"Raw Exports"
"Other Asia, nes",2003,"Total_Net_Wgt",17931506,"Raw Exports"
"Other Asia, nes",2004,"Total_Net_Wgt",9367624,"Raw Exports"
"Other Asia, nes",2005,"Total_Net_Wgt",5524591,"Raw Exports"
"Other Asia, nes",2010,"Total_Net_Wgt",100914471.59,"Raw Exports"
"Other Asia, nes",2011,"Total_Net_Wgt",125091865,"Raw Exports"
"Other Asia, nes",2012,"Total_Net_Wgt",266874045.29,"Raw Exports"
"Other Asia, nes",2013,"Total_Net_Wgt",229040378.958,"Raw Exports"
"Other Asia, nes",2014,"Total_Net_Wgt",242601321.736,"Raw Exports"
"Other Asia, nes",2015,"Total_Net_Wgt",249890730.148,"Raw Exports"
"Other Asia, nes",2016,"Total_Net_Wgt",294749978.977,"Raw Exports"
"Other Asia, nes",2017,"Total_Net_Wgt",248331259.903,"Raw Exports"
"Other Asia, nes",2018,"Total_Net_Wgt",346320247.605,"Raw Exports"
"Other Asia, nes",2019,"Total_Net_Wgt",227526546.923,"Raw Exports"
"Other Asia, nes",2020,"Total_Net_Wgt",281141210.46,"Raw Exports"
"Other Asia, nes",2021,"Total_Net_Wgt",255805361.901,"Raw Exports"
"Other Asia, nes",2022,"Total_Net_Wgt",269325957.249,"Raw Exports"
"Other Asia, nes",2023,"Total_Net_Wgt",215500320.813,"Raw Exports"
"Other Asia, nes",2024,"Total_Net_Wgt",226623876.978,"Raw Exports"
"Other Asia, nes",2025,"Total_Net_Wgt",107647141.61,"Raw Exports"
"Other Europe, nes",2011,"Total_Net_Wgt",6024960.499,"Raw Exports"
"Other Europe, nes",2012,"Total_Net_Wgt",2825672.718,"Raw Exports"
"Other Europe, nes",2013,"Total_Net_Wgt",10116359.685,"Raw Exports"
"Other Europe, nes",2014,"Total_Net_Wgt",7666117.333,"Raw Exports"
"Other Europe, nes",2015,"Total_Net_Wgt",9501590.585,"Raw Exports"
"Other Europe, nes",2016,"Total_Net_Wgt",14517427.194,"Raw Exports"
"Other Europe, nes",2017,"Total_Net_Wgt",5181007.218,"Raw Exports"
"Other Europe, nes",2018,"Total_Net_Wgt",5067972.389,"Raw Exports"
"Other Europe, nes",2019,"Total_Net_Wgt",4398467.502,"Raw Exports"
"Other Europe, nes",2020,"Total_Net_Wgt",4834006.764,"Raw Exports"
"Other Europe, nes",2021,"Total_Net_Wgt",7903165.7,"Raw Exports"
"Other Europe, nes",2022,"Total_Net_Wgt",3536867.511,"Raw Exports"
"Other Europe, nes",2023,"Total_Net_Wgt",6453905.263,"Raw Exports"
"Other Europe, nes",2024,"Total_Net_Wgt",4732351.502,"Raw Exports"
"Other Europe, nes",2025,"Total_Net_Wgt",4653902.574,"Raw Exports"
"Pakistan",2010,"Total_Net_Wgt",2897636,"Raw Exports"
"Pakistan",2011,"Total_Net_Wgt",2776506,"Raw Exports"
"Pakistan",2012,"Total_Net_Wgt",4381080,"Raw Exports"
"Pakistan",2014,"Total_Net_Wgt",5043769,"Raw Exports"
"Pakistan",2015,"Total_Net_Wgt",1691109,"Raw Exports"
"Pakistan",2016,"Total_Net_Wgt",2341758,"Raw Exports"
"Pakistan",2019,"Total_Net_Wgt",4354533,"Raw Exports"
"Pakistan",2020,"Total_Net_Wgt",1702353,"Raw Exports"
"Pakistan",2023,"Total_Net_Wgt",7435210,"Raw Exports"
"Pakistan",2024,"Total_Net_Wgt",9834968,"Raw Exports"
"Pakistan",2025,"Total_Net_Wgt",5744174,"Raw Exports"
"Panama",2010,"Total_Net_Wgt",4221461,"Raw Exports"
"Panama",2012,"Total_Net_Wgt",2383084,"Raw Exports"
"Panama",2013,"Total_Net_Wgt",2106894,"Raw Exports"
"Panama",2014,"Total_Net_Wgt",2791791,"Raw Exports"
"Panama",2015,"Total_Net_Wgt",3627443,"Raw Exports"
"Panama",2016,"Total_Net_Wgt",5602307,"Raw Exports"
"Panama",2017,"Total_Net_Wgt",2613937,"Raw Exports"
"Panama",2018,"Total_Net_Wgt",7500887,"Raw Exports"
"Panama",2019,"Total_Net_Wgt",4252692,"Raw Exports"
"Panama",2020,"Total_Net_Wgt",6381789,"Raw Exports"
"Panama",2021,"Total_Net_Wgt",5641924,"Raw Exports"
"Panama",2022,"Total_Net_Wgt",4877982,"Raw Exports"
"Panama",2023,"Total_Net_Wgt",5125895,"Raw Exports"
"Panama",2024,"Total_Net_Wgt",7026652,"Raw Exports"
"Panama",2025,"Total_Net_Wgt",10635728,"Raw Exports"
"Peru",2016,"Total_Net_Wgt",10448203.54,"Raw Exports"
"Peru",2017,"Total_Net_Wgt",8304314.93,"Raw Exports"
"Peru",2024,"Total_Net_Wgt",2343789.039,"Raw Exports"
"Peru",2025,"Total_Net_Wgt",1392779.02,"Raw Exports"
"Philippines",2010,"Total_Net_Wgt",29644069,"Raw Exports"
"Philippines",2011,"Total_Net_Wgt",16854730,"Raw Exports"
"Philippines",2012,"Total_Net_Wgt",17912574,"Raw Exports"
"Philippines",2013,"Total_Net_Wgt",18119086,"Raw Exports"
"Philippines",2014,"Total_Net_Wgt",22762059.06,"Raw Exports"
"Philippines",2015,"Total_Net_Wgt",19412622.23,"Raw Exports"
"Philippines",2016,"Total_Net_Wgt",18125421.26,"Raw Exports"
"Philippines",2017,"Total_Net_Wgt",30049054.863,"Raw Exports"
"Philippines",2018,"Total_Net_Wgt",30567443.75,"Raw Exports"
"Philippines",2019,"Total_Net_Wgt",48633298.127,"Raw Exports"
"Philippines",2021,"Total_Net_Wgt",11150604.741,"Raw Exports"
"Philippines",2022,"Total_Net_Wgt",13652372.202,"Raw Exports"
"Philippines",2023,"Total_Net_Wgt",19203458.291,"Raw Exports"
"Philippines",2024,"Total_Net_Wgt",20282199.98,"Raw Exports"
"Philippines",2025,"Total_Net_Wgt",14760990.6,"Raw Exports"
"Portugal",2010,"Total_Net_Wgt",5394410,"Raw Exports"
"Portugal",2011,"Total_Net_Wgt",5300652,"Raw Exports"
"Portugal",2012,"Total_Net_Wgt",6193570,"Raw Exports"
"Portugal",2013,"Total_Net_Wgt",10557120,"Raw Exports"
"Portugal",2014,"Total_Net_Wgt",16322396,"Raw Exports"
"Portugal",2015,"Total_Net_Wgt",9751169,"Raw Exports"
"Portugal",2016,"Total_Net_Wgt",6823647.68,"Raw Exports"
"Portugal",2017,"Total_Net_Wgt",7242207.274,"Raw Exports"
"Portugal",2018,"Total_Net_Wgt",8694691.625,"Raw Exports"
"Portugal",2019,"Total_Net_Wgt",8289249.212,"Raw Exports"
"Portugal",2020,"Total_Net_Wgt",4621654.312,"Raw Exports"
"Portugal",2021,"Total_Net_Wgt",8486831.45,"Raw Exports"
"Portugal",2022,"Total_Net_Wgt",8415707.594,"Raw Exports"
"Portugal",2023,"Total_Net_Wgt",10869567,"Raw Exports"
"Portugal",2024,"Total_Net_Wgt",13937119.532,"Raw Exports"
"Portugal",2025,"Total_Net_Wgt",16722078,"Raw Exports"
"Rep. of Korea",2015,"Total_Net_Wgt",215971379.8,"Raw Exports"
"Rep. of Korea",2016,"Total_Net_Wgt",217253041.75,"Raw Exports"
"Rep. of Korea",2017,"Total_Net_Wgt",186126369.3,"Raw Exports"
"Rep. of Korea",2018,"Total_Net_Wgt",208880897.89,"Raw Exports"
"Rep. of Korea",2019,"Total_Net_Wgt",230304315.12,"Raw Exports"
"Rep. of Korea",2020,"Total_Net_Wgt",206580139.626,"Raw Exports"
"Rep. of Korea",2021,"Total_Net_Wgt",167337281.235,"Raw Exports"
"Rep. of Korea",2022,"Total_Net_Wgt",164860072.03,"Raw Exports"
"Rep. of Korea",2023,"Total_Net_Wgt",175909038.4,"Raw Exports"
"Rep. of Korea",2024,"Total_Net_Wgt",225451844.012,"Raw Exports"
"Samoa",2018,"Total_Net_Wgt",2072357.95,"Raw Exports"
"Senegal",2010,"Total_Net_Wgt",8890663,"Raw Exports"
"Senegal",2011,"Total_Net_Wgt",13807616,"Raw Exports"
"Senegal",2012,"Total_Net_Wgt",6501727,"Raw Exports"
"Senegal",2013,"Total_Net_Wgt",26799396,"Raw Exports"
"Senegal",2014,"Total_Net_Wgt",5080646,"Raw Exports"
"Senegal",2015,"Total_Net_Wgt",6770029,"Raw Exports"
"Senegal",2016,"Total_Net_Wgt",21973090,"Raw Exports"
"Senegal",2017,"Total_Net_Wgt",29946430,"Raw Exports"
"Senegal",2018,"Total_Net_Wgt",40697674,"Raw Exports"
"Senegal",2019,"Total_Net_Wgt",36815554,"Raw Exports"
"Senegal",2020,"Total_Net_Wgt",36530197.26,"Raw Exports"
"Senegal",2022,"Total_Net_Wgt",19460751,"Raw Exports"
"Seychelles",2009,"Total_Net_Wgt",18012921.305,"Raw Exports"
"Seychelles",2010,"Total_Net_Wgt",23356752.29,"Raw Exports"
"Seychelles",2011,"Total_Net_Wgt",6818195.277,"Raw Exports"
"Seychelles",2013,"Total_Net_Wgt",7614532,"Raw Exports"
"Seychelles",2016,"Total_Net_Wgt",12829812.33,"Raw Exports"
"Seychelles",2017,"Total_Net_Wgt",25841206.69,"Raw Exports"
"Seychelles",2018,"Total_Net_Wgt",44938505.992,"Raw Exports"
"Seychelles",2019,"Total_Net_Wgt",30242258.62,"Raw Exports"
"Seychelles",2020,"Total_Net_Wgt",56719885.8,"Raw Exports"
"Seychelles",2021,"Total_Net_Wgt",106739496.63,"Raw Exports"
"Seychelles",2022,"Total_Net_Wgt",32854968.17,"Raw Exports"
"Singapore",2011,"Total_Net_Wgt",5365990,"Raw Exports"
"Singapore",2012,"Total_Net_Wgt",6242220,"Raw Exports"
"Singapore",2013,"Total_Net_Wgt",2430070,"Raw Exports"
"Singapore",2014,"Total_Net_Wgt",2151220,"Raw Exports"
"Singapore",2015,"Total_Net_Wgt",5526910,"Raw Exports"
"Singapore",2019,"Total_Net_Wgt",2294414.931,"Raw Exports"
"Singapore",2020,"Total_Net_Wgt",3057803.305,"Raw Exports"
"Singapore",2023,"Total_Net_Wgt",2700955.433,"Raw Exports"
"Singapore",2024,"Total_Net_Wgt",6911319.303,"Raw Exports"
"Singapore",2025,"Total_Net_Wgt",1727360.723,"Raw Exports"
"South Africa",2010,"Total_Net_Wgt",7730047.02,"Raw Exports"
"South Africa",2011,"Total_Net_Wgt",4158000.18,"Raw Exports"
"South Africa",2012,"Total_Net_Wgt",6068284.49,"Raw Exports"
"South Africa",2013,"Total_Net_Wgt",3841395.09,"Raw Exports"
"South Africa",2014,"Total_Net_Wgt",7324183.16,"Raw Exports"
"South Africa",2015,"Total_Net_Wgt",5668159.4,"Raw Exports"
"South Africa",2016,"Total_Net_Wgt",3775152.28,"Raw Exports"
"South Africa",2017,"Total_Net_Wgt",2761003.68,"Raw Exports"
"South Africa",2018,"Total_Net_Wgt",4527381.91,"Raw Exports"
"South Africa",2019,"Total_Net_Wgt",5756749.19,"Raw Exports"
"South Africa",2020,"Total_Net_Wgt",5898854.28,"Raw Exports"
"South Africa",2021,"Total_Net_Wgt",7587241.88,"Raw Exports"
"South Africa",2022,"Total_Net_Wgt",6898721.31,"Raw Exports"
"South Africa",2023,"Total_Net_Wgt",5909405.66,"Raw Exports"
"South Africa",2024,"Total_Net_Wgt",6740565.51,"Raw Exports"
"South Africa",2025,"Total_Net_Wgt",7008828.13,"Raw Exports"
"Spain",2002,"Total_Net_Wgt",139380165.37,"Raw Exports"
"Spain",2003,"Total_Net_Wgt",149982154.342,"Raw Exports"
"Spain",2004,"Total_Net_Wgt",179678681.66,"Raw Exports"
"Spain",2005,"Total_Net_Wgt",179485998.03,"Raw Exports"
"Spain",2006,"Total_Net_Wgt",179718422.221,"Raw Exports"
"Spain",2007,"Total_Net_Wgt",168007357.48,"Raw Exports"
"Spain",2008,"Total_Net_Wgt",173397243.55,"Raw Exports"
"Spain",2009,"Total_Net_Wgt",196707582.277,"Raw Exports"
"Spain",2010,"Total_Net_Wgt",181386244.475,"Raw Exports"
"Spain",2011,"Total_Net_Wgt",204253093.555,"Raw Exports"
"Spain",2012,"Total_Net_Wgt",211027818.315,"Raw Exports"
"Spain",2013,"Total_Net_Wgt",220177798.534,"Raw Exports"
"Spain",2014,"Total_Net_Wgt",235282769.782,"Raw Exports"
"Spain",2015,"Total_Net_Wgt",195324083.089,"Raw Exports"
"Spain",2016,"Total_Net_Wgt",195959986.342,"Raw Exports"
"Spain",2017,"Total_Net_Wgt",197502911.712,"Raw Exports"
"Spain",2018,"Total_Net_Wgt",244197677.584,"Raw Exports"
"Spain",2019,"Total_Net_Wgt",228996525.937,"Raw Exports"
"Spain",2020,"Total_Net_Wgt",193538267.211,"Raw Exports"
"Spain",2021,"Total_Net_Wgt",204522966.104,"Raw Exports"
"Spain",2022,"Total_Net_Wgt",212125497.797,"Raw Exports"
"Spain",2023,"Total_Net_Wgt",218692707.312,"Raw Exports"
"Spain",2024,"Total_Net_Wgt",194809440.998,"Raw Exports"
"Spain",2025,"Total_Net_Wgt",174781263.68,"Raw Exports"
"Thailand",2010,"Total_Net_Wgt",17860077,"Raw Exports"
"Thailand",2011,"Total_Net_Wgt",18933436,"Raw Exports"
"Thailand",2012,"Total_Net_Wgt",21296814,"Raw Exports"
"Thailand",2013,"Total_Net_Wgt",14289269,"Raw Exports"
"Thailand",2014,"Total_Net_Wgt",22534528,"Raw Exports"
"Thailand",2015,"Total_Net_Wgt",22248211.086,"Raw Exports"
"Thailand",2016,"Total_Net_Wgt",28377593.174,"Raw Exports"
"Thailand",2017,"Total_Net_Wgt",27462267.763,"Raw Exports"
"Thailand",2018,"Total_Net_Wgt",24013383,"Raw Exports"
"Thailand",2019,"Total_Net_Wgt",17861866.223,"Raw Exports"
"Thailand",2020,"Total_Net_Wgt",20388868,"Raw Exports"
"Thailand",2021,"Total_Net_Wgt",24576139,"Raw Exports"
"Thailand",2022,"Total_Net_Wgt",36002079,"Raw Exports"
"Thailand",2023,"Total_Net_Wgt",27798624,"Raw Exports"
"Thailand",2024,"Total_Net_Wgt",38900750.744,"Raw Exports"
"Thailand",2025,"Total_Net_Wgt",7241207,"Raw Exports"
"Tunisia",2014,"Total_Net_Wgt",1703295,"Raw Exports"
"Tunisia",2021,"Total_Net_Wgt",4983114,"Raw Exports"
"Tunisia",2022,"Total_Net_Wgt",3692375,"Raw Exports"
"Türkiye",2003,"Total_Net_Wgt",3535867,"Raw Exports"
"Türkiye",2005,"Total_Net_Wgt",4388630,"Raw Exports"
"Türkiye",2006,"Total_Net_Wgt",4910636,"Raw Exports"
"Türkiye",2008,"Total_Net_Wgt",5198648,"Raw Exports"
"Türkiye",2009,"Total_Net_Wgt",3780536,"Raw Exports"
"Türkiye",2010,"Total_Net_Wgt",2296825,"Raw Exports"
"Türkiye",2011,"Total_Net_Wgt",2028273,"Raw Exports"
"Türkiye",2013,"Total_Net_Wgt",2097615,"Raw Exports"
"Türkiye",2014,"Total_Net_Wgt",2214649,"Raw Exports"
"Türkiye",2015,"Total_Net_Wgt",2662016,"Raw Exports"
"Türkiye",2016,"Total_Net_Wgt",3011982,"Raw Exports"
"Türkiye",2017,"Total_Net_Wgt",4091864,"Raw Exports"
"Türkiye",2018,"Total_Net_Wgt",5516075,"Raw Exports"
"Türkiye",2019,"Total_Net_Wgt",6823515,"Raw Exports"
"Türkiye",2020,"Total_Net_Wgt",7092175,"Raw Exports"
"Türkiye",2021,"Total_Net_Wgt",5937240,"Raw Exports"
"Türkiye",2022,"Total_Net_Wgt",6232454,"Raw Exports"
"Türkiye",2023,"Total_Net_Wgt",4469233,"Raw Exports"
"Türkiye",2024,"Total_Net_Wgt",12415092,"Raw Exports"
"Türkiye",2025,"Total_Net_Wgt",4229202,"Raw Exports"
"USA",2016,"Total_Net_Wgt",19746000.576,"Raw Exports"
"USA",2017,"Total_Net_Wgt",12926119.11,"Raw Exports"
"USA",2018,"Total_Net_Wgt",14190025,"Raw Exports"
"USA",2019,"Total_Net_Wgt",9865880.84,"Raw Exports"
"USA",2020,"Total_Net_Wgt",10826941,"Raw Exports"
"USA",2021,"Total_Net_Wgt",7481516,"Raw Exports"
"USA",2022,"Total_Net_Wgt",12454187,"Raw Exports"
"USA",2023,"Total_Net_Wgt",8738134,"Raw Exports"
"USA",2024,"Total_Net_Wgt",7388410.021,"Raw Exports"
"USA",2025,"Total_Net_Wgt",7213775.168,"Raw Exports"
"United Arab Emirates",2018,"Total_Net_Wgt",3008461.86,"Raw Exports"
"United Arab Emirates",2019,"Total_Net_Wgt",22271379.74,"Raw Exports"
"Viet Nam",2015,"Total_Net_Wgt",36040619.252,"Raw Exports"
"Viet Nam",2016,"Total_Net_Wgt",43735884.1,"Raw Exports"
"Viet Nam",2017,"Total_Net_Wgt",50792280.668,"Raw Exports"
"Viet Nam",2018,"Total_Net_Wgt",33016283.197,"Raw Exports"
"Viet Nam",2019,"Total_Net_Wgt",57199407.993,"Raw Exports"
"Viet Nam",2020,"Total_Net_Wgt",40614698.52,"Raw Exports"
"Viet Nam",2021,"Total_Net_Wgt",56351870.628,"Raw Exports"
"Viet Nam",2022,"Total_Net_Wgt",55388560.236,"Raw Exports"
"Viet Nam",2023,"Total_Net_Wgt",45464217.257,"Raw Exports"
"Yemen",2012,"Total_Net_Wgt",2087936,"Raw Exports"
"Areas, nes",2010,"Total_Primary_Value",149170364.695,"Raw Exports"
"Areas, nes",2011,"Total_Primary_Value",153136300.156,"Raw Exports"
"Areas, nes",2012,"Total_Primary_Value",117030920.35,"Raw Exports"
"Areas, nes",2013,"Total_Primary_Value",92248803.212,"Raw Exports"
"Areas, nes",2014,"Total_Primary_Value",131927551.196,"Raw Exports"
"Areas, nes",2015,"Total_Primary_Value",71567591.647,"Raw Exports"
"Areas, nes",2016,"Total_Primary_Value",95230665.649,"Raw Exports"
"Areas, nes",2017,"Total_Primary_Value",96034662.024,"Raw Exports"
"Areas, nes",2018,"Total_Primary_Value",114454665.359,"Raw Exports"
"Areas, nes",2019,"Total_Primary_Value",110289011.458,"Raw Exports"
"Areas, nes",2020,"Total_Primary_Value",69923716.559,"Raw Exports"
"Areas, nes",2021,"Total_Primary_Value",78770961.546,"Raw Exports"
"Areas, nes",2024,"Total_Primary_Value",6939032.706,"Raw Exports"
"Areas, nes",2025,"Total_Primary_Value",4622931.474,"Raw Exports"
"Australia",2011,"Total_Primary_Value",174684779.002,"Raw Exports"
"Australia",2012,"Total_Primary_Value",165462063.116,"Raw Exports"
"Australia",2013,"Total_Primary_Value",123247091.242,"Raw Exports"
"Australia",2014,"Total_Primary_Value",139223855.273,"Raw Exports"
"Australia",2015,"Total_Primary_Value",103677664.721,"Raw Exports"
"Australia",2016,"Total_Primary_Value",114131654.778,"Raw Exports"
"Australia",2017,"Total_Primary_Value",112181788.46,"Raw Exports"
"Australia",2018,"Total_Primary_Value",111157372.016,"Raw Exports"
"Australia",2019,"Total_Primary_Value",118015608.234,"Raw Exports"
"Australia",2020,"Total_Primary_Value",94282604.256,"Raw Exports"
"Australia",2021,"Total_Primary_Value",85086192.291,"Raw Exports"
"Australia",2022,"Total_Primary_Value",99442246.941,"Raw Exports"
"Australia",2023,"Total_Primary_Value",98340247.398,"Raw Exports"
"Australia",2024,"Total_Primary_Value",82898083.017,"Raw Exports"
"Australia",2025,"Total_Primary_Value",101128878.589,"Raw Exports"
"Brazil",2000,"Total_Primary_Value",16064856,"Raw Exports"
"Brazil",2001,"Total_Primary_Value",19180731,"Raw Exports"
"Brazil",2002,"Total_Primary_Value",16140207,"Raw Exports"
"Brazil",2003,"Total_Primary_Value",10710156,"Raw Exports"
"Brazil",2004,"Total_Primary_Value",13474062,"Raw Exports"
"Brazil",2005,"Total_Primary_Value",13692201,"Raw Exports"
"Brazil",2006,"Total_Primary_Value",11783976,"Raw Exports"
"Brazil",2007,"Total_Primary_Value",9783610,"Raw Exports"
"Brazil",2009,"Total_Primary_Value",6614216,"Raw Exports"
"Brazil",2010,"Total_Primary_Value",9874514,"Raw Exports"
"Brazil",2011,"Total_Primary_Value",27059259,"Raw Exports"
"Brazil",2012,"Total_Primary_Value",40263668,"Raw Exports"
"Brazil",2013,"Total_Primary_Value",26857215,"Raw Exports"
"Brazil",2014,"Total_Primary_Value",17445172,"Raw Exports"
"Brazil",2015,"Total_Primary_Value",25475050,"Raw Exports"
"Brazil",2016,"Total_Primary_Value",22423841,"Raw Exports"
"Brazil",2017,"Total_Primary_Value",24492000,"Raw Exports"
"Brazil",2018,"Total_Primary_Value",23601347,"Raw Exports"
"Brazil",2019,"Total_Primary_Value",23284449,"Raw Exports"
"Brazil",2020,"Total_Primary_Value",16178006,"Raw Exports"
"Brazil",2021,"Total_Primary_Value",19690124,"Raw Exports"
"Brazil",2022,"Total_Primary_Value",22547107,"Raw Exports"
"Brazil",2023,"Total_Primary_Value",23049735,"Raw Exports"
"Brazil",2025,"Total_Primary_Value",14043981,"Raw Exports"
"Cabo Verde",2010,"Total_Primary_Value",14992365.594,"Raw Exports"
"Cabo Verde",2011,"Total_Primary_Value",24487962.928,"Raw Exports"
"Cabo Verde",2012,"Total_Primary_Value",16266651.317,"Raw Exports"
"Cabo Verde",2013,"Total_Primary_Value",28325465.556,"Raw Exports"
"Cabo Verde",2014,"Total_Primary_Value",23611920.589,"Raw Exports"
"Cabo Verde",2015,"Total_Primary_Value",18245245.01,"Raw Exports"
"Cabo Verde",2019,"Total_Primary_Value",1920297.685,"Raw Exports"
"Cameroon",2012,"Total_Primary_Value",1459543.8,"Raw Exports"
"Canada",2010,"Total_Primary_Value",30347912.71,"Raw Exports"
"Canada",2011,"Total_Primary_Value",25771949.278,"Raw Exports"
"Canada",2012,"Total_Primary_Value",24133102.18,"Raw Exports"
"Canada",2013,"Total_Primary_Value",33881587.524,"Raw Exports"
"Canada",2014,"Total_Primary_Value",31298710.286,"Raw Exports"
"Canada",2015,"Total_Primary_Value",39727357.975,"Raw Exports"
"Canada",2016,"Total_Primary_Value",28825288.768,"Raw Exports"
"Canada",2017,"Total_Primary_Value",29176741.507,"Raw Exports"
"Canada",2018,"Total_Primary_Value",26001429.538,"Raw Exports"
"Canada",2019,"Total_Primary_Value",27889915.286,"Raw Exports"
"Canada",2020,"Total_Primary_Value",21182758.445,"Raw Exports"
"Canada",2021,"Total_Primary_Value",30467220.027,"Raw Exports"
"Canada",2022,"Total_Primary_Value",38484141.434,"Raw Exports"
"Canada",2023,"Total_Primary_Value",35285636.05,"Raw Exports"
"Canada",2025,"Total_Primary_Value",23138463.021,"Raw Exports"
"China",2010,"Total_Primary_Value",102955419.094,"Raw Exports"
"China",2011,"Total_Primary_Value",175745066.461,"Raw Exports"
"China",2012,"Total_Primary_Value",126384408.322,"Raw Exports"
"China",2014,"Total_Primary_Value",10497101.592,"Raw Exports"
"China",2015,"Total_Primary_Value",6312510.14,"Raw Exports"
"China",2016,"Total_Primary_Value",571596364.674,"Raw Exports"
"China",2017,"Total_Primary_Value",463984102.888,"Raw Exports"
"China",2018,"Total_Primary_Value",487582053.641,"Raw Exports"
"China",2019,"Total_Primary_Value",466455386.678,"Raw Exports"
"China",2020,"Total_Primary_Value",570039281.094,"Raw Exports"
"China",2021,"Total_Primary_Value",445002609.708,"Raw Exports"
"China",2022,"Total_Primary_Value",353213561.706,"Raw Exports"
"China",2023,"Total_Primary_Value",248471909.361,"Raw Exports"
"China",2024,"Total_Primary_Value",371962295.748,"Raw Exports"
"Colombia",2010,"Total_Primary_Value",17550022.88,"Raw Exports"
"Colombia",2014,"Total_Primary_Value",94916196.98,"Raw Exports"
"Colombia",2015,"Total_Primary_Value",7708635.72,"Raw Exports"
"Colombia",2016,"Total_Primary_Value",54319649.26,"Raw Exports"
"Colombia",2017,"Total_Primary_Value",8588312.4,"Raw Exports"
"Colombia",2018,"Total_Primary_Value",13448890.87,"Raw Exports"
"Colombia",2019,"Total_Primary_Value",29305305.26,"Raw Exports"
